Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
CRF17	27071.0718	31679.0146	-11.0037	27071.0718	31679.0146	-11.0037	0.0	0.0	0.0	0.0	0.0	0.0
CRF18	27070.1487	31681.3905	-9.5374	27070.1487	31681.3905	-9.5375	0.0	0.0	-0.1	0.0	0.0	-0.1
C01L	26880.0398	31642.8491	-9.4707	26880.04	31642.8493	-9.4706	0.2	0.2	0.1	-0.2	0.2	0.1
C02L	26884.8677	31643.8234	-9.3463	26884.8678	31643.8235	-9.3463	0.1	0.1	0.0	-0.1	0.1	0.0
C03L	26890.3761	31644.9535	-9.2263	26890.376	31644.9534	-9.2264	-0.1	-0.1	-0.1	0.1	-0.1	-0.1
C04L	26894.4949	31645.7996	-9.2688	26894.495	31645.7997	-9.2687	0.1	0.1	0.1	-0.1	0.1	0.1
C42L	27010.564	31663.2685	-8.9126	27010.5641	31663.2684	-8.9117	0.1	-0.1	0.9	0.1	0.1	0.9
C43L	27015.6558	31664.3653	-8.6283	27015.6559	31664.3653	-8.6281	0.1	0.0	0.2	0.0	0.1	0.2
C44L	27021.2276	31665.468	-8.8686	27021.2277	31665.468	-8.8681	0.1	0.0	0.5	0.0	0.1	0.5
C45L	27025.8033	31666.4269	-8.5951	27025.8033	31666.427	-8.5949	0.0	0.1	0.2	-0.1	0.0	0.2
C46L	27030.1407	31667.2818	-8.7782	27030.1408	31667.2819	-8.7779	0.1	0.1	0.3	-0.1	0.1	0.3
C01B	26880.3996	31640.707	-10.8773	26880.3997	31640.7069	-10.8772	0.1	-0.1	0.1	0.1	0.1	0.1
C02B	26885.8885	31641.7285	-10.8305	26885.8888	31641.7285	-10.8303	0.3	0.0	0.2	0.1	0.3	0.2
C03B	26890.6024	31642.7001	-10.8026	26890.6026	31642.7001	-10.8024	0.2	0.0	0.2	0.0	0.2	0.2
C04B	26895.3209	31643.6053	-10.805	26895.3211	31643.6054	-10.8048	0.2	0.1	0.2	-0.1	0.2	0.2
C42B	27009.0879	31666.5886	-10.8086	27009.0881	31666.5889	-10.8083	0.2	0.3	0.3	-0.3	0.3	0.3
C43B	27015.3574	31667.6246	-10.8009	27015.3575	31667.6248	-10.8006	0.1	0.2	0.3	-0.2	0.1	0.3
C44B	27020.604	31668.7854	-10.8109	27020.6041	31668.7855	-10.8105	0.1	0.1	0.4	-0.1	0.1	0.4
C45B	27025.3733	31669.5611	-10.8123	27025.3735	31669.5612	-10.8121	0.2	0.1	0.2	-0.1	0.2	0.2
C46B	27029.8398	31670.425	-10.8119	27029.8399	31670.425	-10.8116	0.1	0.0	0.3	0.0	0.1	0.3
C01C	26880.0642	31642.6564	-8.101	26880.0644	31642.6563	-8.1011	0.2	-0.1	-0.1	0.1	0.2	-0.1
C02C	26884.7964	31643.5917	-8.0314	26884.7966	31643.5918	-8.0314	0.2	0.1	0.0	-0.1	0.2	0.0
C03C	26890.3312	31644.7426	-8.0705	26890.3312	31644.7427	-8.0704	0.0	0.1	0.1	-0.1	0.0	0.1
C04C	26894.3871	31645.5831	-8.0707	26894.3872	31645.5832	-8.0707	0.1	0.1	0.0	-0.1	0.1	0.0
C42C	27008.8009	31668.5987	-8.1419	27008.8011	31668.5989	-8.1414	0.2	0.2	0.5	-0.2	0.2	0.5
C43C	27014.5233	31669.7143	-8.0663	27014.5235	31669.7144	-8.0661	0.2	0.1	0.2	-0.1	0.2	0.2
C44C	27020.4631	31670.9265	-8.1249	27020.4633	31670.9267	-8.1248	0.2	0.2	0.1	-0.2	0.2	0.1
C45C	27024.8529	31671.8349	-8.154	27024.8529	31671.835	-8.1537	0.0	0.1	0.3	-0.1	0.0	0.3
C46C	27029.7015	31672.7799	-8.0389	27029.7016	31672.78	-8.0388	0.1	0.1	0.1	-0.1	0.1	0.1
C01R	26881.1379	31637.5318	-8.602	26881.1383	31637.5317	-8.602	0.4	-0.1	0.0	0.2	0.4	0.0
C02R	26886.1924	31638.516	-8.681	26886.1928	31638.5159	-8.6804	0.4	-0.1	0.6	0.2	0.4	0.6
C03R	26891.1979	31639.4777	-8.546	26891.1983	31639.4777	-8.5459	0.4	0.0	0.1	0.1	0.4	0.1
C04R	26895.7472	31640.3748	-9.2385	26895.7475	31640.3749	-9.2385	0.3	0.1	0.0	0.0	0.3	0.0
C42R	27009.022	31668.7996	-9.2984	27009.0221	31668.7999	-9.2981	0.1	0.3	0.3	-0.3	0.2	0.3
C43R	27014.7284	31669.9497	-9.2581	27014.7286	31669.9499	-9.2582	0.2	0.2	-0.1	-0.2	0.2	-0.1
C44R	27020.5836	31671.1144	-9.4231	27020.5837	31671.1144	-9.423	0.1	0.0	0.1	0.0	0.1	0.1
C45R	27024.8999	31671.9969	-9.434	27024.9	31671.9968	-9.4341	0.1	-0.1	-0.1	0.1	0.1	-0.1
C46R	27029.4754	31672.9249	-9.4137	27029.4754	31672.925	-9.4135	0.0	0.1	0.2	-0.1	0.0	0.2
C05BL	26898.2251	31644.1795	-10.7986	26898.2252	31644.1797	-10.7986	0.1	0.2	0.0	-0.2	0.1	0.0
C06BL	26902.7875	31645.2166	-10.8061	26902.7873	31645.2169	-10.8061	-0.2	0.3	0.0	-0.3	-0.1	0.0
C07BL	26905.4431	31645.7412	-10.7985	26905.4432	31645.7415	-10.7984	0.1	0.3	0.1	-0.3	0.2	0.1
C08BL	26908.0499	31647.1485	-10.82	26908.05	31647.1485	-10.8207	0.1	0.0	-0.7	0.0	0.1	-0.7
C09BL	26911.5594	31647.0422	-10.804	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C10BL	26914.9674	31647.7074	-10.8096	26914.9672	31647.707	-10.8088	-0.2	-0.4	0.8	-0.4	0.1	0.8
C11BL	26917.6389	31648.2717	-10.8134	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C12BL	26921.065	31648.9006	-10.8085	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C13BL	26923.7715	31649.446	-10.8022	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C14BL	26926.4619	31650.0396	-10.8089	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C15BL	26928.4068	31651.2577	-10.812	26928.4068	31651.2578	-10.8119	0.0	0.1	0.1	-0.1	0.0	0.1
C16BL	26930.7642	31652.6516	-10.8097	26930.7642	31652.6517	-10.8094	0.0	0.1	0.3	-0.1	0.0	0.3
C17BL	26934.6157	31651.6321	-10.8109	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C18BL	26937.3169	31652.2044	-10.8004	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C19BL	26940.0467	31652.7153	-10.81	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C20BL	26944.7649	31653.6448	-10.8105	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C21BL	26947.5188	31654.2143	-10.8128	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C22BL	26950.8682	31654.8267	-10.8042	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C23BL	26953.4109	31656.307	-10.8085	26953.4108	31656.307	-10.808	-0.1	0.0	0.5	0.0	-0.1	0.5
C24BL	26955.8395	31657.5292	-10.8118	26955.8396	31657.5292	-10.811	0.1	0.0	0.8	0.0	-0.1	0.8
C25BL	26959.6518	31656.6634	-10.811	26959.6518	31656.6635	-10.8103	0.0	0.1	0.7	-0.1	0.0	0.7
C26BL	26962.361	31656.9787	-10.8035	26962.3611	31656.979	-10.8031	0.1	0.3	0.4	-0.3	0.2	0.4
C27BL	26965.0349	31657.5733	-10.8022	26965.0348	31657.573	-10.8016	-0.1	-0.3	0.6	-0.3	0.1	0.6
C28BL	26967.0698	31658.0068	-10.807	26967.0699	31658.007	-10.8073	0.1	0.2	-0.3	-0.2	0.1	-0.3
C29BL	26970.4396	31658.701	-10.7999	26970.4394	31658.7006	-10.7995	-0.2	-0.4	0.4	-0.4	0.1	0.4
C30BL	26973.119	31659.361	-10.8043	26973.1187	31659.3607	-10.8036	-0.3	-0.3	0.7	-0.4	0.2	0.7
C31BL	26977.0514	31660.2931	-10.8077	26977.0514	31660.2931	-10.8069	0.0	0.0	0.8	0.0	0.0	0.8
C32BL	26979.9464	31660.7268	-10.8062	26979.9462	31660.7264	-10.8062	-0.2	-0.4	0.0	-0.4	0.1	0.0
C33BL	26982.8279	31660.4466	-10.8098	26982.8279	31660.4466	-10.8095	0.0	0.0	0.3	0.0	0.0	0.3
C34BL	26986.2492	31661.3408	-10.8108	26986.2492	31661.3409	-10.8102	0.0	0.1	0.6	-0.1	0.0	0.6
C35BL	26988.9496	31661.7742	-10.8075	26988.9497	31661.7747	-10.8072	0.1	0.5	0.3	-0.5	0.2	0.3
C36BL	26991.0397	31662.2321	-10.8127	26991.0398	31662.2326	-10.812	0.1	0.5	0.7	-0.5	0.2	0.7
C37BL	26993.8422	31662.8233	-10.8069	26993.8423	31662.8238	-10.8062	0.1	0.5	0.7	-0.5	0.2	0.7
C38BL	26997.8572	31662.6235	-10.8401	26997.8571	31662.6236	-10.8396	-0.1	0.1	0.5	0.1	0.1	0.5
C39BL	27001.9662	31663.476	-10.8309	27001.9663	31663.4762	-10.8304	0.1	0.2	0.5	-0.2	0.1	0.5
C40BL	27003.9065	31663.9525	-10.8152	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C41BL	27005.9571	31664.4782	-10.8228	27005.9572	31664.4783	-10.822	0.1	0.1	0.8	-0.1	0.1	0.8
C05BR	26898.3718	31643.6463	-10.8006	26898.3719	31643.6463	-10.8004	0.1	0.0	0.2	0.0	0.1	0.2
C06BR	26902.9251	31644.5048	-10.8099	26902.925	31644.5048	-10.8098	-0.1	0.0	0.1	0.0	-0.1	0.1
C07BR	26905.5546	31645.0289	-10.7982	26905.5547	31645.0288	-10.7982	0.1	-0.1	0.0	0.1	0.1	0.0
C08BR	26908.4322	31645.558	-10.7974	26908.4322	31645.558	-10.7974	0.0	0.0	0.0	0.0	0.0	0.0
C09BR	26911.7123	31646.2467	-10.8051	26911.7122	31646.2468	-10.8046	-0.1	0.1	0.5	0.1	0.1	0.5
C10BR	26915.1201	31646.9232	-10.8048	26915.1204	31646.9231	-10.8047	0.3	-0.1	0.1	0.2	0.3	0.1
C11BR	26917.7909	31647.455	-10.8109	26917.7909	31647.4551	-10.81	0.0	0.1	0.9	-0.1	0.0	0.9
C12BR	26921.1775	31648.136	-10.8042	26921.1774	31648.1361	-10.8043	-0.1	0.1	-0.1	-0.1	-0.1	-0.1
C13BR	26923.9238	31648.6559	-10.8046	26923.9233	31648.6557	-10.8044	-0.5	-0.2	0.2	-0.3	0.4	0.2
C14BR	26926.5765	31649.3243	-10.8066	26926.5764	31649.3243	-10.806	-0.1	0.0	0.6	0.0	0.1	0.6
C15BR	26928.51	31650.5487	-10.8038	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C16BR	26932.9381	31652.1559	-10.8145	26932.9378	31652.156	-10.8145	-0.3	0.1	0.0	0.1	0.3	0.0
C17BR	26934.7204	31650.9634	-10.8106	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C18BR	26937.4401	31651.4625	-10.8026	26937.4402	31651.4626	-10.8025	0.1	0.1	0.1	-0.1	0.1	0.1
C19BR	26940.1436	31652.0691	-10.8055	26940.1439	31652.0695	-10.8052	0.3	0.4	0.3	-0.3	0.4	0.3
C20BR	26944.876	31653.001	-10.8088	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C21BR	26947.6327	31653.5584	-10.8099	26947.6326	31653.5584	-10.8103	-0.1	0.0	-0.4	0.0	0.1	-0.4
C22BR	26950.9592	31654.2038	-10.8018	26950.9592	31654.2034	-10.8024	0.0	-0.4	-0.6	-0.4	-0.1	-0.6
C23BR	26953.5395	31655.5582	-10.8027	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C24BR	26957.8369	31657.2514	-10.8243	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C25BR	26959.7566	31655.9891	-10.8087	26959.7567	31655.9888	-10.8082	0.1	-0.3	0.5	0.3	0.0	0.5
C26BR	26962.0979	31658.7368	-10.8212	26962.098	31658.7368	-10.821	0.1	0.0	0.2	0.0	-0.1	0.2
C27BR	26964.1738	31658.8553	-10.8396	26964.1738	31658.8553	-10.8388	0.0	0.0	0.8	0.0	0.0	0.8
C28BR	26966.6146	31658.9953	-10.8243	26966.6144	31658.9949	-10.8242	-0.2	-0.4	0.1	-0.4	0.1	0.1
C29BR	26970.8593	31660.3163	-10.8022	26970.8592	31660.3163	-10.8014	-0.1	0.0	0.8	0.0	0.1	0.8
C30BR	26972.9597	31660.223	-10.8084	26972.9595	31660.2227	-10.8079	-0.2	-0.3	0.5	-0.3	0.1	0.5
C31BR	26975.5927	31661.2705	-10.8219	26975.5922	31661.2705	-10.8211	-0.5	0.0	0.8	-0.2	0.5	0.8
C32BR	26979.4748	31661.5495	-10.8213	26979.4747	31661.5496	-10.8213	-0.1	0.1	0.0	0.1	0.1	0.0
C33BR	26982.6578	31661.296	-10.8064	26982.658	31661.2958	-10.8059	0.2	-0.2	0.5	0.2	0.2	0.5
C34BR	26986.0837	31661.9414	-10.8121	26986.0838	31661.9417	-10.8118	0.1	0.3	0.3	-0.3	0.2	0.3
C35BR	26988.773	31662.4723	-10.8103	26988.7731	31662.4727	-10.8096	0.1	0.4	0.7	-0.4	0.2	0.7
C36BR	26990.7575	31662.8838	-10.8128	26990.7575	31662.8843	-10.8121	0.0	0.5	0.7	-0.5	0.1	0.7
C37BR	26993.4414	31663.4534	-10.8099	26993.4415	31663.4537	-10.8091	0.1	0.3	0.8	-0.3	0.2	0.8
C38BR	26997.5196	31664.1831	-10.8073	26997.5197	31664.1836	-10.8069	0.1	0.5	0.4	-0.5	0.2	0.4
C39BR	27001.6427	31665.0476	-10.8101	27001.6425	31665.0476	-10.8094	-0.2	0.0	0.7	0.0	0.2	0.7
C40BR	27003.5119	31665.3576	-10.8045	27003.5118	31665.3575	-10.8037	-0.1	-0.1	0.8	-0.1	0.1	0.8
C41BR	27005.6321	31665.8488	-10.8093	27005.6322	31665.849	-10.8087	0.1	0.2	0.6	-0.2	0.1	0.6
C05LL	26897.0715	31646.2558	-9.2509	26897.0716	31646.2559	-9.2507	0.1	0.1	0.2	-0.1	0.1	0.2
C06LL	26902.7541	31647.3988	-9.9092	26902.7541	31647.3988	-9.909	0.0	0.0	0.2	0.0	0.0	0.2
C07LL	26904.8045	31647.8136	-8.766	26904.8048	31647.8137	-8.766	0.3	0.1	0.0	0.0	0.3	0.0
C08LL	26907.771	31648.4158	-9.1232	26907.7713	31648.4157	-9.1232	0.3	-0.1	0.0	0.2	0.3	0.0
C09LL	26911.1294	31649.0861	-10.1319	26911.1297	31649.086	-10.1316	0.3	-0.1	0.3	0.2	0.3	0.3
C10LL	26914.7728	31649.8241	-9.1611	26914.7728	31649.8243	-9.1611	0.0	0.2	0.0	-0.2	0.0	0.0
C11LL	26917.7388	31650.4148	-9.1827	26917.7389	31650.4152	-9.1825	0.1	0.4	0.2	-0.4	0.2	0.2
C12LL	26920.704	31651.008	-9.1703	26920.7039	31651.0084	-9.1702	-0.1	0.4	0.1	-0.4	0.0	0.1
C13LL	26923.6191	31651.5765	-9.175	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C14LL	26925.8342	31652.042	-9.172	26925.8344	31652.042	-9.1728	0.2	0.0	-0.8	0.0	-0.2	-0.8
C15LL	26927.7049	31652.4136	-9.2007	26927.7051	31652.4132	-9.2009	0.2	-0.4	-0.2	-0.4	-0.2	-0.2
C16LL	26931.626	31653.2021	-9.1935	26931.6262	31653.2018	-9.1928	0.2	-0.3	0.7	0.3	0.1	0.7
C17LL	26934.5415	31653.7853	-9.1914	26934.5414	31653.7855	-9.1914	-0.1	0.2	0.0	0.1	0.2	0.0
C18LL	26937.3917	31654.3631	-9.192	26937.392	31654.3628	-9.1913	0.3	-0.3	0.7	0.4	0.2	0.7
C19LL	26940.2833	31654.9423	-9.2033	26940.2833	31654.942	-9.2034	0.0	-0.3	-0.1	0.3	-0.1	-0.1
C20LL	26944.2727	31655.7458	-9.1622	26944.2729	31655.7458	-9.1617	0.2	0.0	0.5	0.0	0.2	0.5
C21LL	26947.2245	31656.3381	-9.2048	26947.2244	31656.3385	-9.2039	-0.1	0.4	0.9	-0.4	0.0	0.9
C22LL	26950.1304	31656.9173	-9.1789	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C23LL	26953.3383	31657.5634	-9.1939	26953.3381	31657.5634	-9.1931	-0.2	0.0	0.8	0.0	0.2	0.8
C24LL	26956.096	31658.1101	-9.1749	26956.0958	31658.1097	-9.1741	-0.2	-0.4	0.8	-0.4	0.2	0.8
C25LL	26958.9872	31658.688	-9.1906	26958.9871	31658.688	-9.1908	-0.1	0.0	-0.2	0.0	0.1	-0.2
C26LL	26961.8871	31659.2654	-9.1584	26961.8873	31659.2656	-9.1582	0.2	0.2	0.2	-0.2	0.2	0.2
C27LL	26964.8456	31659.8629	-9.2104	26964.8455	31659.8631	-9.2097	-0.1	0.2	0.7	0.2	0.2	0.7
C28LL	26966.7607	31660.2561	-9.1618	26966.7608	31660.2563	-9.1625	0.1	0.2	-0.7	-0.2	0.1	-0.7
C29LL	26970.6918	31661.0448	-9.2118	26970.6918	31661.0452	-9.2126	0.0	0.4	-0.8	0.4	0.1	-0.8
C30LL	26972.6357	31661.4285	-9.1641	26972.6358	31661.4284	-9.1635	0.1	-0.1	0.6	0.1	0.1	0.6
C31LL	26975.6787	31662.0447	-9.2124	26975.6787	31662.045	-9.2124	0.0	0.3	0.0	0.3	0.1	0.0
C32LL	26979.5397	31662.827	-9.1653	26979.5399	31662.8273	-9.1654	0.2	0.3	-0.1	-0.3	0.3	-0.1
C33LL	26982.3522	31663.3979	-9.2296	26982.3522	31663.3982	-9.23	0.0	0.3	-0.4	-0.3	0.1	-0.4
C34LL	26985.2882	31663.9971	-8.5293	26985.2883	31663.9974	-8.5286	0.1	0.3	0.7	-0.3	0.2	0.7
C35LL	26988.3445	31664.6133	-8.5462	26988.3446	31664.6135	-8.5463	0.1	0.2	-0.1	-0.2	0.1	-0.1
C36LL	26990.374	31665.0258	-8.59	26990.3741	31665.0262	-8.5892	0.1	0.4	0.8	-0.4	0.2	0.8
C37LL	26993.5015	31665.6633	-8.4989	26993.5016	31665.6638	-8.4984	0.1	0.5	0.5	-0.5	0.2	0.5
C38LL	26998.0492	31666.307	-9.1492	26998.0493	31666.3074	-9.1487	0.1	0.4	0.5	-0.4	0.2	0.5
C39LL	27001.2669	31667.01	-9.1501	27001.2672	31667.0104	-9.1498	0.3	0.4	0.3	-0.3	0.4	0.3
C40LL	27003.251	31667.3334	-8.9178	27003.2511	31667.3338	-8.9179	0.1	0.4	-0.1	-0.4	0.2	-0.1
C41LL	27004.4901	31667.7739	-8.8426	27004.4903	31667.774	-8.8421	0.2	0.1	0.5	-0.1	0.2	0.5
C05LU	26897.0018	31646.0475	-8.0829	26897.002	31646.0475	-8.0827	0.2	0.0	0.2	0.0	0.2	0.2
C06LU	26902.9813	31647.4366	-7.5683	26902.9816	31647.4367	-7.5683	0.3	0.1	0.0	0.0	0.3	0.0
C07LU	26904.6968	31647.7912	-7.5692	26904.6967	31647.7913	-7.569	-0.1	0.1	0.2	-0.1	-0.1	0.2
C08LU	26907.7281	31648.4054	-8.0033	26907.7283	31648.4057	-8.003	0.2	0.3	0.3	-0.3	0.3	0.3
C09LU	26912.4131	31649.3448	-8.0038	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C10LU	26914.6248	31649.7863	-8.0383	26914.6251	31649.7865	-8.0384	0.3	0.2	-0.1	-0.1	0.3	-0.1
C11LU	26917.7523	31650.415	-8.0697	26917.7526	31650.4151	-8.0697	0.3	0.1	0.0	0.0	0.3	0.0
C12LU	26920.7785	31651.0232	-8.0267	26920.7786	31651.0232	-8.026	0.1	0.0	0.7	0.0	0.1	0.7
C13LU	26923.729	31651.6062	-8.0127	26923.7291	31651.6064	-8.0127	0.1	0.2	0.0	-0.2	0.1	0.0
C14LU	26925.8993	31652.0502	-8.0278	26925.8993	31652.0505	-8.0279	0.0	0.3	-0.1	-0.3	0.1	-0.1
C15LU	26927.8606	31652.4484	-8.036	26927.8608	31652.4487	-8.0361	0.2	0.3	-0.1	-0.3	0.3	-0.1
C16LU	26931.6158	31653.2031	-8.0395	26931.6159	31653.2034	-8.0401	0.1	0.3	-0.6	-0.3	0.2	-0.6
C17LU	26934.6081	31653.799	-8.0665	26934.608	31653.7994	-8.0673	-0.1	0.4	-0.8	-0.4	0.0	-0.8
C18LU	26937.4902	31654.3794	-8.0858	26937.4903	31654.3795	-8.086	0.1	0.1	-0.2	0.1	-0.1	-0.2
C19LU	26940.4862	31654.978	-8.0822	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
C20LU	26944.1823	31655.7204	-7.9941	26944.1822	31655.7202	-7.9936	-0.1	-0.2	0.5	-0.2	0.0	0.5
C21LU	26947.2197	31656.3334	-8.0622	26947.2198	31656.3337	-8.0614	0.1	0.3	0.8	0.3	-0.1	0.8
C22LU	26950.1357	31656.9204	-8.071	26950.1355	31656.9208	-8.0703	-0.2	0.4	0.7	0.4	0.2	0.7
C23LU	26953.0809	31657.5132	-8.0545	26953.0809	31657.5136	-8.0545	0.0	0.4	0.0	0.4	0.1	0.0
C24LU	26956.0098	31658.0943	-8.0333	26956.0099	31658.094	-8.0334	0.1	-0.3	-0.1	0.3	0.0	-0.1
C25LU	26958.956	31658.6928	-8.078	26958.9562	31658.6926	-8.0771	0.2	-0.2	0.9	0.2	0.2	0.9
C26LU	26961.8214	31659.248	-8.0629	26961.8213	31659.248	-8.0628	-0.1	0.0	0.1	0.0	0.1	0.1
C27LU	26964.779	31659.8459	-8.0614	26964.7789	31659.8461	-8.0622	-0.1	0.2	-0.8	0.1	0.2	-0.8
C28LU	26966.6974	31660.2393	-8.0478	26966.6972	31660.239	-8.0477	-0.2	-0.3	0.1	-0.3	0.1	0.1
C29LU	26970.531	31661.0163	-8.0117	26970.5308	31661.0164	-8.011	-0.2	0.1	0.7	0.1	0.2	0.7
C30LU	26972.7811	31661.4623	-8.0568	26972.7808	31661.4621	-8.0565	-0.3	-0.2	0.3	-0.3	0.3	0.3
C31LU	26975.6512	31662.0381	-8.0541	26975.6509	31662.0378	-8.0533	-0.3	-0.3	0.8	-0.3	0.3	0.8
C32LU	26979.6835	31662.8551	-8.0635	26979.6836	31662.8553	-8.0634	0.1	0.2	0.1	-0.2	0.1	0.1
C33LU	26982.4135	31663.4167	-8.065	26982.4136	31663.4166	-8.0649	0.1	-0.1	0.1	0.1	0.1	0.1
C34LU	26985.2902	31664.0001	-8.0298	26985.2902	31664.0003	-8.0291	0.0	0.2	0.7	0.2	0.1	0.7
C35LU	26988.1324	31664.5728	-8.0996	26988.1321	31664.5727	-8.0996	-0.3	-0.1	0.0	-0.2	0.2	0.0
C36LU	26990.3487	31665.0222	-8.0513	26990.3488	31665.0225	-8.0509	0.1	0.3	0.4	-0.3	0.2	0.4
C37LU	26993.4902	31665.6628	-8.0569	26993.4903	31665.6629	-8.0561	0.1	0.1	0.8	-0.1	0.1	0.8
C38LU	26998.3592	31666.2867	-8.1796	26998.3594	31666.287	-8.1789	0.2	0.3	0.7	-0.3	0.3	0.7
C39LU	27001.1498	31666.8302	-8.0129	27001.15	31666.8306	-8.0129	0.2	0.4	0.0	-0.3	0.3	0.0
C40LU	27002.7296	31667.5008	-7.952	27002.7298	31667.5012	-7.9517	0.2	0.4	0.3	-0.3	0.3	0.3
C41LU	27005.5045	31667.961	-8.0722	27005.5047	31667.9613	-8.0715	0.2	0.3	0.7	-0.3	0.3	0.7
