Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
XYZ1100018	29074.3498	40769.2219	11.7171	29074.3497	40769.2225	11.7169	-0.1	0.6	-0.2	0.1	0.6	-0.2
XYZ1100019	29077.1884	40769.7648	11.7263	29077.1877	40769.7644	11.7256	-0.7	-0.4	-0.7	-0.8	-0.1	-0.7
XYZ1100020	29078.7106	40770.3083	11.7243	29078.7098	40770.308	11.724	-0.8	-0.3	-0.3	-0.9	0.0	-0.3
XYZ1100021	29071.1576	40773.1665	11.6956	29071.1571	40773.1669	11.6953	-0.5	0.4	-0.3	-0.3	0.6	-0.3
XYZ1100022	29071.7537	40774.3152	11.6923	29071.7529	40774.3157	11.6919	-0.8	0.5	-0.4	-0.6	0.8	-0.4
XYZ1100023	29075.2974	40774.5815	11.7083	29075.2965	40774.5817	11.7078	-0.9	0.2	-0.5	-0.8	0.5	-0.5
XYZ1100024	29076.9453	40775.051	11.7057	29076.9443	40775.0513	11.7056	-1.0	0.3	-0.1	-0.8	0.6	-0.1
XYZ1100025	29069.506	40777.7886	11.7144	29069.505	40777.7884	11.7151	-1.0	-0.2	0.7	-1.0	0.2	0.7
XYZ1100026	29070.8663	40778.2035	11.7182	29070.8657	40778.204	11.7182	-0.6	0.5	0.0	-0.4	0.7	0.0
XYZ1100027	29073.4553	40779.2125	11.7212	29073.4544	40779.2132	11.7215	-0.9	0.7	0.3	-0.6	1.0	0.3
XYZ1100028	29074.9261	40779.8015	11.716	29074.9262	40779.8014	11.7159	0.1	-0.1	-0.1	0.1	-0.1	-0.1
XYZ1100029	29067.7316	40781.9012	11.7665	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100030	29069.2249	40782.6209	11.7747	29069.2247	40782.6214	11.7749	-0.2	0.5	0.2	0.0	0.5	0.2
XYZ1100031	29071.7273	40783.5252	11.773	29071.7269	40783.526	11.773	-0.4	0.8	0.0	-0.1	0.9	0.0
XYZ1100032	29073.2326	40783.9093	11.7596	29073.2323	40783.9099	11.7597	-0.3	0.6	0.1	-0.1	0.7	0.1
XYZ1100033	29065.3058	40788.2388	11.7992	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100034	29066.7132	40788.9133	11.8147	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100035	29069.1766	40790.1906	11.8052	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100036	29070.7089	40790.3753	11.7932	29070.7088	40790.3759	11.7932	-0.1	0.6	0.0	0.1	0.6	0.0
XYZ1100037	29064.2078	40791.7595	11.8022	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100038	29065.6093	40791.6393	11.8134	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100039	29067.5012	40794.1343	11.8101	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100040	29069.1342	40794.1694	11.8005	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100041	29061.0127	40799.0845	11.7817	29061.0134	40799.0853	11.7815	0.7	0.8	-0.2	0.9	0.5	-0.2
XYZ1100042	29062.353	40800.2108	11.7933	29062.3528	40800.2102	11.7928	-0.2	-0.6	-0.5	-0.4	-0.5	-0.5
XYZ1100043	29065.2324	40800.2768	11.7868	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100044	29066.7589	40800.7642	11.7838	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100045	29060.2342	40800.8953	11.8004	29060.2343	40800.8956	11.8001	0.1	0.3	-0.3	0.2	0.2	-0.3
XYZ1100046	29061.7088	40801.329	11.8127	29061.7095	40801.3298	11.8124	0.7	0.8	-0.3	0.9	0.5	-0.3
XYZ1100047	29064.5021	40801.7979	11.808	29064.5028	40801.7988	11.8074	0.7	0.9	-0.6	1.0	0.6	-0.6
XYZ1100048	29065.9155	40802.5361	11.8055	29065.9162	40802.5373	11.8048	0.7	1.2	-0.7	1.1	0.9	-0.7
XYZ1100049	29059.0609	40804.9629	11.8543	29059.0614	40804.9635	11.8542	0.5	0.6	-0.1	0.7	0.4	-0.1
XYZ1100050	29060.1601	40805.5263	11.865	29060.1609	40805.5268	11.8649	0.8	0.5	-0.1	0.9	0.2	-0.1
XYZ1100051	29062.4524	40806.7719	11.8676	29062.4532	40806.7729	11.8676	0.8	1.0	0.0	1.1	0.6	0.0
XYZ1100052	29064.0024	40807.4929	11.8608	29064.0025	40807.4938	11.8605	0.1	0.9	-0.3	0.4	0.8	-0.3
XYZ1100053	29056.6636	40810.0255	11.8881	29056.6644	40810.0257	11.887	0.8	0.2	-1.1	0.8	-0.1	-1.1
XYZ1100054	29058.1062	40810.6316	11.8992	29058.1072	40810.6318	11.8997	1.0	0.2	0.5	1.0	-0.2	0.5
XYZ1100055	29060.5682	40811.4389	11.8972	29060.5689	40811.4394	11.8973	0.7	0.5	0.1	0.8	0.2	0.1
XYZ1100056	29062.2967	40811.807	11.8917	29062.2977	40811.8074	11.8918	1.0	0.4	0.1	1.1	0.0	0.1
XYZ1100057	29054.4342	40815.3791	11.8956	29054.4353	40815.379	11.8956	1.1	-0.1	0.0	1.0	-0.5	0.0
XYZ1100058	29056.1087	40815.7915	11.9115	29056.1095	40815.7914	11.9115	0.8	-0.1	0.0	0.7	-0.4	0.0
XYZ1100059	29058.6006	40816.6089	11.9082	29058.6013	40816.6089	11.9086	0.7	0.0	0.4	0.7	-0.3	0.4
XYZ1100060	29060.2645	40816.645	11.8983	29060.2653	40816.6449	11.8986	0.8	-0.1	0.3	0.7	-0.4	0.3
XYZ1100061	29052.9595	40819.306	11.8829	29052.9602	40819.3056	11.8827	0.7	-0.4	-0.2	0.5	-0.6	-0.2
XYZ1100062	29054.5759	40819.6362	11.8896	29054.5768	40819.6359	11.89	0.9	-0.3	0.4	0.7	-0.6	0.4
XYZ1100063	29056.9275	40820.7038	11.8942	29056.9286	40820.7035	11.8947	1.1	-0.3	0.5	0.9	-0.7	0.5
XYZ1100064	29058.7597	40820.8089	11.8931	29058.7605	40820.8084	11.8932	0.8	-0.5	0.1	0.6	-0.8	0.1
XYZ1100065	29049.8506	40827.312	11.9346	29049.8516	40827.3114	11.9347	1.0	-0.6	0.1	0.7	-0.9	0.1
XYZ1100066	29052.1603	40825.5422	11.9137	29052.1611	40825.5418	11.9141	0.8	-0.4	0.4	0.6	-0.7	0.4
XYZ1100067	29055.1528	40825.2337	11.9031	29055.1531	40825.2344	11.9033	0.3	0.7	0.2	0.5	0.5	0.2
XYZ1100068	29056.5149	40825.9795	11.8999	29056.5152	40825.9801	11.9001	0.3	0.6	0.2	0.5	0.4	0.2
XYZ1100069	29049.447	40829.5883	11.9573	29049.4472	40829.5874	11.9566	0.2	-0.9	-0.7	-0.1	-0.9	-0.7
XYZ1100070	29050.6117	40829.6985	11.957	29050.6124	40829.6979	11.9577	0.7	-0.6	0.7	0.4	-0.8	0.7
XYZ1100071	29053.0995	40830.5495	11.9494	29053.1	40830.55	11.9498	0.5	0.5	0.4	0.6	0.3	0.4
XYZ1100072	29054.7877	40830.8505	11.9428	29054.7879	40830.8509	11.9432	0.2	0.4	0.4	0.3	0.3	0.4
XYZ1100073	29047.3999	40833.3046	11.9762	29047.4011	40833.304	11.9769	1.2	-0.6	0.7	0.9	-1.0	0.7
XYZ1100074	29048.9428	40833.8377	11.9826	29048.9436	40833.837	11.9833	0.8	-0.7	0.7	0.5	-0.9	0.7
XYZ1100075	29051.5323	40834.6612	11.9742	29051.5326	40834.6614	11.9749	0.3	0.2	0.7	0.4	0.1	0.7
XYZ1100076	29053.1749	40834.8882	11.9626	29053.1752	40834.888	11.9635	0.3	-0.2	0.9	0.2	-0.3	0.9
XYZ1100077	29045.789	40837.4777	11.9869	29045.79	40837.4774	11.9875	1.0	-0.3	0.6	0.8	-0.6	0.6
XYZ1100078	29047.3432	40837.8567	11.9929	29047.3438	40837.856	11.9936	0.6	-0.7	0.7	0.3	-0.9	0.7
XYZ1100079	29049.788	40838.8564	11.9845	29049.7879	40838.857	11.9848	-0.1	0.6	0.3	0.1	0.6	0.3
XYZ1100080	29051.265	40839.4461	11.9772	29051.2653	40839.4461	11.978	0.3	0.0	0.8	0.3	-0.1	0.8
XYZ1100081	29043.6973	40842.5201	11.9764	29043.698	40842.5199	11.9765	0.7	-0.2	0.1	0.6	-0.4	0.1
XYZ1100082	29045.2598	40843.0563	11.9811	29045.2604	40843.0562	11.9811	0.6	-0.1	0.0	0.5	-0.3	0.0
XYZ1100083	29047.7109	40844.2356	11.964	29047.7114	40844.2356	11.9645	0.5	0.0	0.5	0.5	-0.2	0.5
XYZ1100084	29049.2742	40844.6986	11.9662	29049.2747	40844.6988	11.9668	0.5	0.2	0.6	0.5	0.0	0.6
XYZ1100085	29041.9166	40847.0944	11.9823	29041.9171	40847.0938	11.9827	0.5	-0.6	0.4	0.2	-0.7	0.4
XYZ1100086	29045.1436	40844.3778	11.9622	29045.1444	40844.3776	11.9629	0.8	-0.2	0.7	0.7	-0.5	0.7
XYZ1100087	29045.9358	40848.5526	11.9917	29045.9355	40848.553	11.9922	-0.3	0.4	0.5	-0.1	0.5	0.5
XYZ1100088	29047.437	40849.2878	11.9868	29047.4372	40849.2882	11.9874	0.2	0.4	0.6	0.3	0.3	0.6
XYZ1100089	29039.9471	40852.1013	12.0223	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100090	29041.3132	40853.2873	12.0531	29041.3134	40853.2867	12.0537	0.2	-0.6	0.6	0.0	-0.6	0.6
XYZ1100091	29043.7555	40854.1304	12.0462	29043.7554	40854.1306	12.0468	-0.1	0.2	0.6	0.0	0.2	0.6
XYZ1100092	29045.2917	40854.7281	12.0418	29045.2918	40854.7285	12.0421	0.1	0.4	0.3	0.2	0.3	0.3
XYZ1100093	29037.9768	40857.1086	12.0622	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100094	29039.5916	40857.6032	12.0803	29039.5918	40857.6023	12.081	0.2	-0.9	0.7	-0.1	-0.9	0.7
XYZ1100095	29042.0151	40858.5349	12.0711	29042.0152	40858.5351	12.0712	0.1	0.2	0.1	0.2	0.1	0.1
XYZ1100096	29043.5391	40859.2713	12.068	29043.5392	40859.2719	12.0675	0.1	0.6	-0.5	0.3	0.5	-0.5
XYZ1100097	29035.8367	40862.3856	12.0702	29035.8371	40862.3847	12.0707	0.4	-0.9	0.5	0.0	-1.0	0.5
XYZ1100098	29037.3711	40863.0756	12.0844	29037.3712	40863.0747	12.0852	0.1	-0.9	0.8	-0.2	-0.9	0.8
XYZ1100099	29039.9061	40863.8541	12.0791	29039.906	40863.8541	12.0796	-0.1	0.0	0.5	-0.1	0.0	0.5
XYZ1100100	29041.4403	40864.4655	12.0757	29041.4399	40864.4656	12.0761	-0.4	0.1	0.4	-0.3	0.2	0.4
XYZ1100101	29034.5141	40865.8512	12.0595	29034.5143	40865.8503	12.0599	0.2	-0.9	0.4	-0.1	-0.9	0.4
XYZ1100102	29036.0951	40866.3243	12.0675	29036.0951	40866.3232	12.0679	0.0	-1.1	0.4	-0.4	-1.0	0.4
XYZ1100103	29038.4726	40867.5006	12.0641	29038.4727	40867.5007	12.0646	0.1	0.1	0.5	0.1	0.1	0.5
XYZ1100104	29040.0341	40868.023	12.0594	29040.0336	40868.0225	12.0594	-0.5	-0.5	0.0	-0.6	-0.3	0.0
XYZ1100105	29032.8706	40870.3812	12.0759	29032.8698	40870.3801	12.0764	-0.8	-1.1	0.5	-1.1	-0.7	0.5
XYZ1100106	29035.3255	40867.9143	12.0594	29035.3254	40867.9137	12.0603	-0.1	-0.6	0.9	-0.3	-0.5	0.9
XYZ1100107	29036.7583	40871.8446	12.0869	29036.7574	40871.8439	12.0875	-0.9	-0.7	0.6	-1.1	-0.3	0.6
XYZ1100108	29038.245	40872.4891	12.0822	29038.2439	40872.4889	12.0829	-1.1	-0.2	0.7	-1.1	0.2	0.7
XYZ1100109	29079.7686	40751.9851	11.602	29079.7673	40751.9858	11.6014	-1.3	0.7	-0.6	-0.9	1.1	-0.6
XYZ1100110	29084.6122	40753.1033	11.6076	29084.6113	40753.1039	11.6069	-0.9	0.6	-0.7	-0.6	0.9	-0.7
XYZ1100111	29070.8754	40775.0924	11.6929	29070.8747	40775.0927	11.6926	-0.7	0.3	-0.3	-0.5	0.5	-0.3
XYZ1100112	29075.9617	40776.5215	11.6895	29075.9609	40776.5217	11.6892	-0.8	0.2	-0.3	-0.7	0.5	-0.3
XYZ1100113	29061.945	40800.2658	11.7945	29061.9452	40800.266	11.7943	0.2	0.2	-0.2	0.3	0.1	-0.2
XYZ1100114	29066.7399	40799.5424	11.7816	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100115	29052.2429	40821.1993	11.8669	29052.2437	40821.1989	11.8669	0.8	-0.4	0.0	0.6	-0.7	0.0
XYZ1100116	29057.2942	40823.1586	11.876	29057.2948	40823.1579	11.8763	0.6	-0.7	0.3	0.3	-0.9	0.3
XYZ1100117	29042.6324	40845.3804	11.9667	29042.6318	40845.3796	11.9657	-0.6	-0.8	-1.0	-0.9	-0.5	-1.0
XYZ1100118	29048.2278	40847.0063	11.9593	29048.2284	40847.0065	11.9595	0.6	0.2	0.2	0.6	0.0	0.2
XYZ1100119	29033.7558	40868.1096	12.0598	29033.7559	40868.1088	12.0604	0.1	-0.8	0.6	-0.2	-0.8	0.6
XYZ1100120	29038.749	40870.6325	12.0616	29038.7487	40870.6321	12.0624	-0.3	-0.4	0.8	-0.4	-0.3	0.8
XYZ1100121	29088.3799	40730.667	11.6399	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100122	29089.8361	40731.3537	11.6441	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100123	29092.4166	40732.2818	11.6412	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100124	29093.8904	40732.8357	11.644	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100125	29086.004	40740.7317	11.6811	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100126	29087.7969	40736.3526	11.6755	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100127	29090.3195	40737.338	11.6722	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100128	29091.9045	40737.8801	11.671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100129	29084.5973	40740.1305	11.6751	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100130	29086.0041	40740.7316	11.6812	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100131	29088.5741	40741.6905	11.6804	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100132	29090.0483	40742.3782	11.6799	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100133	29082.8949	40744.2578	11.6655	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100134	29084.3266	40744.8449	11.6759	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100135	29086.8855	40745.7989	11.6718	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100136	29088.4403	40746.4007	11.6671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100011U	29037.3908	40869.6983	11.1724	29037.3901	40869.698	11.1723	-0.7	-0.3	-0.1	-0.8	0.0	-0.1
XYZ1100021U	29046.6074	40846.3916	11.2612	29046.6076	40846.3915	11.2615	0.2	-0.1	0.3	0.1	-0.2	0.3
XYZ1100031U	29055.8055	40823.152	10.8998	29055.8062	40823.1516	10.8994	0.7	-0.4	-0.4	0.5	-0.6	-0.4
XYZ1100041U	29064.9753	40799.9109	10.9236	29064.9762	40799.9115	10.9231	0.9	0.6	-0.5	1.1	0.2	-0.5
XYZ1100051U	29074.1673	40776.7799	11.0549	29074.167	40776.7799	11.0546	-0.3	0.0	-0.3	-0.3	0.1	-0.3
XYZ1100061U	29083.5582	40753.4828	10.77	29083.5572	40753.4837	10.7688	-1.0	0.9	-1.2	-0.6	1.2	-1.2
XYZ1100011L	29037.3989	40869.6789	10.1528	29037.3981	40869.6776	10.1533	-0.8	-1.3	0.5	-1.2	-0.9	0.5
XYZ1100021L	29046.6111	40846.3756	10.1427	29046.6115	40846.3751	10.1429	0.4	-0.5	0.2	0.2	-0.6	0.2
XYZ1100031L	29055.8011	40823.1445	10.0103	29055.8022	40823.144	10.0104	1.1	-0.5	0.1	0.8	-0.9	0.1
XYZ1100041L	29064.9771	40799.9044	10.079	29064.978	40799.905	10.0784	0.9	0.6	-0.6	1.1	0.2	-0.6
XYZ1100051L	29074.173	40776.784	10.0607	29074.1735	40776.784	10.0591	0.5	0.0	-1.6	0.5	-0.2	-1.6
XYZ1100061L	29083.5612	40753.4748	9.8789	29083.5599	40753.4755	9.8776	-1.3	0.7	-1.3	-0.9	1.1	-1.3
STN1	29073.6416	40816.8158	9.5008	29073.642	40816.8161	9.4971	0.4	0.3	-3.7	0.4	0.3	-3.7
REF001	29079.1526	40987.487	14.5633	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF002	29077.6318	40991.2133	14.563	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF003	29066.4144	41019.0692	14.5372	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF004	29064.1744	41024.6324	14.5641	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF005	29061.1866	41032.0924	14.6173	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF006	29038.9738	41087.3749	14.4193	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF007	29226.2181	40497.7758	11.6237	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF008	29221.8939	40502.5236	11.6564	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF009	29201.75	40527.7396	11.6381	29201.7597	40527.7456	11.6402	9.7	6.0	2.1	9.7	6.0	2.1
REF010	29088.7719	40804.968	10.1583	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF011	29108.691	40752.7904	9.2373	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF012	29086.3188	40816.927	9.3435	29086.3192	40816.9273	9.3412	0.4	0.3	-2.3	0.4	0.3	-2.3
REF013	29090.2068	40892.4788	8.9978	29090.2093	40892.4817	8.995	2.5	2.9	-2.8	2.5	2.9	-2.8
REF014	29295.5448	40857.0291	40.8926	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF015	29287.2233	40836.3926	39.418	29287.2249	40836.3932	39.4185	1.6	0.6	0.5	1.6	0.6	0.5
