Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB129	28539.2832	35123.2186	85.7922	28539.2834	35123.2183	85.7925	0.2	-0.3	0.3	-0.4	0.0	0.3
IBB130	28536.7317	35121.9781	85.7061	28536.7314	35121.9778	85.7065	-0.3	-0.3	0.4	-0.1	0.4	0.4
IBB131	28533.5422	35120.5498	85.6034	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB132	28530.916	35119.4147	85.5177	28530.9158	35119.4148	85.5184	-0.2	0.1	0.7	0.2	0.1	0.7
IBB133	28528.9479	35118.6688	85.4391	28528.9477	35118.6684	85.4389	-0.2	-0.4	-0.2	-0.3	0.4	-0.2
IBB134	28525.8057	35117.3319	85.3398	28525.8054	35117.3316	85.3392	-0.3	-0.3	-0.6	-0.1	0.4	-0.6
IBB135	28522.5441	35116.0553	85.231	28522.5439	35116.0551	85.2311	-0.2	-0.2	0.1	-0.1	0.3	0.1
IBB136	28520.4973	35115.2313	85.1685	28520.4971	35115.2312	85.168	-0.2	-0.1	-0.5	0.0	0.2	-0.5
IBB137	28517.803	35114.2311	85.088	28517.8028	35114.231	85.0877	-0.2	-0.1	-0.3	0.0	0.2	-0.3
IBB138	28515.0394	35113.2246	84.9958	28515.0391	35113.2244	84.9957	-0.3	-0.2	-0.1	0.0	0.4	-0.1
IBB139	28510.8215	35111.7945	84.857	28510.8212	35111.7944	84.8566	-0.3	-0.1	-0.4	0.0	0.3	-0.4
IBB140	28509.0056	35111.1452	84.8034	28509.0054	35111.1453	84.803	-0.2	0.1	-0.4	0.2	0.1	-0.4
IBB141	28506.9615	35110.4488	84.7401	28506.9614	35110.449	84.7393	-0.1	0.2	-0.8	0.2	0.0	-0.8
IBB142	28503.6453	35109.3847	84.6269	28503.645	35109.3849	84.626	-0.3	0.2	-0.9	0.3	0.2	-0.9
IBB143	28500.9017	35108.5513	84.5374	28500.9016	35108.5514	84.5368	-0.1	0.1	-0.6	0.1	0.0	-0.6
IBB144	28497.5879	35107.6199	84.4288	28497.5879	35107.6204	84.4284	0.0	0.5	-0.4	0.4	-0.2	-0.4
IBB145	28494.9398	35106.9938	84.3291	28494.9397	35106.9942	84.3287	-0.1	0.4	-0.4	0.4	-0.1	-0.4
IBB146	28491.9026	35106.0372	84.2416	28491.9027	35106.0376	84.2415	0.1	0.4	-0.1	0.3	-0.3	-0.1
IBB147	28489.4468	35105.2142	84.1719	28489.4466	35105.2146	84.1718	-0.2	0.4	-0.1	0.4	0.0	-0.1
IBB148	28486.654	35104.4135	84.0857	28486.6538	35104.414	84.0859	-0.2	0.5	0.2	0.5	-0.1	0.2
IBB149	28483.9104	35103.6452	84.0015	28483.9103	35103.6456	84.0017	-0.1	0.4	0.2	0.4	-0.1	0.2
IBB150	28480.4237	35102.7157	83.8906	28480.4235	35102.716	83.891	-0.2	0.3	0.4	0.4	0.0	0.4
IBB151	28477.7187	35102.0227	83.8082	28477.7185	35102.023	83.8086	-0.2	0.3	0.4	0.4	0.0	0.4
IBB152	28475.0216	35101.3822	83.7253	28475.0217	35101.3825	83.7258	0.1	0.3	0.5	0.2	-0.2	0.5
IBB153	28473.0462	35100.7971	83.6668	28473.0462	35100.7973	83.6674	0.0	0.2	0.6	0.2	-0.1	0.6
IBB154	28471.2293	35100.324	83.6083	28471.2294	35100.3242	83.6088	0.1	0.2	0.5	0.1	-0.2	0.5
IBB155	28468.2324	35099.5579	83.5206	28468.2322	35099.5581	83.521	-0.2	0.2	0.4	0.3	0.1	0.4
IBB156	28463.001	35098.2818	83.3551	28463.0009	35098.2818	83.356	-0.1	0.0	0.9	0.0	0.1	0.9
IBB157	28458.2288	35097.1692	83.2057	28458.2288	35097.1692	83.2066	0.0	0.0	0.9	0.0	0.0	0.9
IBB158	28454.6108	35096.2887	83.0962	28454.6108	35096.2888	83.0966	0.0	0.1	0.4	0.1	0.0	0.4
IBB159	28449.8853	35095.1228	82.9471	28449.8852	35095.123	82.9477	-0.1	0.2	0.6	0.2	0.0	0.6
IBB160	28445.1653	35093.9973	82.8026	28445.1653	35093.9977	82.8038	0.0	0.4	1.2	0.4	-0.2	1.2
IBB201	28615.7523	35175.0124	88.5249	28615.753	35175.0137	88.5254	0.7	1.3	0.5	0.8	-1.2	0.5
IBB202	28612.0813	35171.7082	88.3807	28612.0818	35171.7088	88.3805	0.5	0.6	-0.2	0.3	-0.7	-0.2
IBB203	28608.2225	35168.4498	88.2236	28608.2229	35168.4499	88.2236	0.4	0.1	0.0	-0.1	-0.4	0.0
IBB204	28604.4519	35165.2688	88.0741	28604.4528	35165.269	88.0742	0.9	0.2	0.1	-0.2	-0.9	0.1
IBB205	28600.5603	35162.1434	87.9226	28600.561	35162.1437	87.9228	0.7	0.3	0.2	-0.1	-0.8	0.2
IBB206	28597.8554	35159.9289	87.8238	28597.8558	35159.9289	87.8239	0.4	0.0	0.1	-0.2	-0.4	0.1
IBB207	28595.0092	35157.7614	87.716	28595.0098	35157.7618	87.7162	0.6	0.4	0.2	0.1	-0.7	0.2
IBB208	28592.8955	35156.1161	87.6297	28592.896	35156.1165	87.6299	0.5	0.4	0.2	0.1	-0.6	0.2
IBB209	28590.603	35154.4553	87.5417	28590.6032	35154.4555	87.5418	0.2	0.2	0.1	0.1	-0.3	0.1
IBB210	28588.197	35152.7539	87.4516	28588.1972	35152.7546	87.4517	0.2	0.7	0.1	0.5	-0.5	0.1
IBB211	28584.4348	35149.9706	87.3091	28584.4346	35149.9707	87.3093	-0.2	0.1	0.2	0.2	0.1	0.2
IBB212	28582.5031	35148.6281	87.2455	28582.5027	35148.6282	87.2457	-0.4	0.1	0.2	0.3	0.3	0.2
IBB213	28580.786	35147.5604	87.183	28580.786	35147.5606	87.1833	0.0	0.2	0.3	0.2	-0.1	0.3
IBB214	28578.4085	35145.9882	87.0993	28578.4079	35145.9882	87.0994	-0.6	0.0	0.1	0.3	0.5	0.1
IBB215	28576.0318	35144.3804	87.0118	28576.0309	35144.3803	87.012	-0.9	-0.1	0.2	0.3	0.8	0.2
IBB216	28573.179	35142.5653	86.9127	28573.1785	35142.5654	86.9129	-0.5	0.1	0.2	0.3	0.4	0.2
IBB217	28570.21	35140.6854	86.8062	28570.2094	35140.6851	86.8064	-0.6	-0.3	0.2	0.0	0.7	0.2
IBB218	28567.1775	35138.832	86.6972	28567.177	35138.8317	86.6976	-0.5	-0.3	0.4	0.0	0.6	0.4
IBB219	28565.3171	35137.7451	86.6356	28565.3166	35137.7448	86.6365	-0.5	-0.3	0.9	0.0	0.6	0.9
IBB220	28562.8411	35136.3202	86.5513	28562.8408	35136.3199	86.5517	-0.3	-0.3	0.4	-0.1	0.4	0.4
IBB221	28559.776	35134.5876	86.4408	28559.7757	35134.587	86.4415	-0.3	-0.6	0.7	-0.4	0.5	0.7
IBB222	28557.1313	35133.0263	86.3578	28557.1313	35133.026	86.3577	0.0	-0.3	-0.1	-0.3	0.1	-0.1
IBB223	28554.5731	35131.7356	86.2602	28554.573	35131.735	86.2603	-0.1	-0.6	0.1	-0.5	0.4	0.1
IBB224	28552.1401	35130.4449	86.1784	28552.1402	35130.4444	86.1785	0.1	-0.5	0.1	-0.5	0.1	0.1
IBB225	28549.6782	35129.0921	86.1048	28549.6782	35129.0914	86.105	0.0	-0.7	0.2	-0.6	0.3	0.2
IBB226	28546.5251	35127.5713	85.9948	28546.525	35127.5711	85.995	-0.1	-0.2	0.2	-0.1	0.2	0.2
IBB227	28544.0123	35126.3439	85.9155	28544.0123	35126.3436	85.9159	0.0	-0.3	0.4	-0.3	0.1	0.4
IBB228	28541.4802	35125.1182	85.8325	28541.4803	35125.1178	85.8326	0.1	-0.4	0.1	-0.4	0.1	0.1
IBB229	28538.9897	35123.8715	85.7522	28538.9898	35123.871	85.7524	0.1	-0.5	0.2	-0.5	0.1	0.2
IBB230	28535.8784	35122.3253	85.6517	28535.8784	35122.3249	85.6524	0.0	-0.4	0.7	-0.4	0.2	0.7
IBB231	28533.1807	35121.3107	85.556	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB232	28530.1887	35119.8195	85.4679	28530.1888	35119.8196	85.4688	0.1	0.1	0.9	0.0	-0.1	0.9
IBB233	28528.6229	35119.3744	85.4008	28528.6228	35119.3739	85.4011	-0.1	-0.5	0.3	-0.4	0.3	0.3
IBB234	28525.4351	35118.0821	85.2951	28525.4346	35118.0821	85.2944	-0.5	0.0	-0.7	0.2	0.4	-0.7
IBB235	28522.2627	35116.7925	85.1936	28522.2624	35116.7922	85.1933	-0.3	-0.3	-0.3	-0.1	0.4	-0.3
IBB236	28520.1509	35116.0309	85.1209	28520.1507	35116.031	85.1209	-0.2	0.1	0.0	0.2	0.1	0.0
IBB237	28517.4998	35115.0216	85.0414	28517.4993	35115.0214	85.0408	-0.5	-0.2	-0.6	0.1	0.5	-0.6
IBB238	28514.7117	35114.0246	84.9568	28514.7115	35114.0243	84.9566	-0.2	-0.3	-0.2	-0.2	0.3	-0.2
IBB239	28510.5857	35112.5004	84.8222	28510.5855	35112.5005	84.8218	-0.2	0.1	-0.4	0.2	0.1	-0.4
IBB240	28508.7501	35111.9691	84.7628	28508.7499	35111.9689	84.7622	-0.2	-0.2	-0.6	-0.1	0.3	-0.6
IBB241	28506.7499	35111.2929	84.7021	28506.7499	35111.2928	84.7013	0.0	-0.1	-0.8	-0.1	0.0	-0.8
IBB242	28503.3926	35110.2021	84.5947	28503.3927	35110.2022	84.5937	0.1	0.1	-1.0	0.0	-0.1	-1.0
IBB243	28500.6997	35109.3505	84.5062	28500.6997	35109.3507	84.5055	0.0	0.2	-0.7	0.2	-0.1	-0.7
IBB244	28497.3873	35108.3362	84.4023	28497.3871	35108.3368	84.4018	-0.2	0.6	-0.5	0.6	-0.1	-0.5
IBB245	28494.577	35107.5261	84.3058	28494.577	35107.5265	84.3054	0.0	0.4	-0.4	0.4	-0.2	-0.4
IBB246	28491.7926	35106.6355	84.2196	28491.7925	35106.6358	84.2193	-0.1	0.3	-0.3	0.3	0.0	-0.3
IBB247	28489.2605	35105.9666	84.146	28489.2605	35105.9671	84.146	0.0	0.5	0.0	0.4	-0.2	0.0
IBB248	28486.3805	35105.145	84.0604	28486.3802	35105.1456	84.0605	-0.3	0.6	0.1	0.7	0.0	0.1
IBB249	28483.833	35104.4304	83.9885	28483.8328	35104.4309	83.9886	-0.2	0.5	0.1	0.5	-0.1	0.1
IBB250	28480.2694	35103.4519	83.8819	28480.2693	35103.4522	83.8823	-0.1	0.3	0.4	0.3	0.0	0.4
IBB251	28477.5795	35102.7062	83.7977	28477.5794	35102.7065	83.7982	-0.1	0.3	0.5	0.3	0.0	0.5
IBB252	28474.896	35102.0254	83.712	28474.8961	35102.0259	83.7124	0.1	0.5	0.4	0.4	-0.3	0.4
IBB253	28473.0264	35101.5515	83.6575	28473.0264	35101.5519	83.6582	0.0	0.4	0.7	0.4	-0.2	0.7
IBB254	28470.9988	35101.0372	83.5961	28470.9988	35101.0375	83.5967	0.0	0.3	0.6	0.3	-0.1	0.6
IBB255	28468.0692	35100.2928	83.507	28468.0691	35100.293	83.5076	-0.1	0.2	0.6	0.2	0.0	0.6
IBB256	28462.8154	35098.9464	83.3481	28462.8154	35098.9465	83.349	0.0	0.1	0.9	0.1	0.0	0.9
IBB257	28458.0112	35097.7767	83.2034	28458.0109	35097.7768	83.2044	-0.3	0.1	1.0	0.2	0.2	1.0
IBB258	28454.424	35096.9073	83.0929	28454.4238	35096.9074	83.0938	-0.2	0.1	0.9	0.2	0.1	0.9
IBB259	28449.7025	35095.698	82.9467	28449.7021	35095.6982	82.9473	-0.4	0.2	0.6	0.4	0.3	0.6
IBB260	28444.9178	35094.5445	82.7976	28444.9176	35094.5446	82.7981	-0.2	0.1	0.5	0.2	0.1	0.5
IBC01	28615.0532	35174.7295	93.0946	28615.0535	35174.7294	93.0949	0.3	-0.1	0.3	-0.2	-0.2	0.3
IBC02	28612.2372	35172.2027	93.0044	28612.2376	35172.2028	93.0053	0.4	0.1	0.9	-0.1	-0.4	0.9
IBC03	28608.547	35169.003	92.8474	28608.5474	35169.0032	92.8476	0.4	0.2	0.2	0.0	-0.4	0.2
IBC04	28605.1541	35166.1609	92.6821	28605.1546	35166.1613	92.6821	0.5	0.4	0.0	0.1	-0.6	0.0
IBC05	28601.5041	35163.1739	92.5228	28601.5044	35163.1741	92.523	0.3	0.2	0.2	0.0	-0.4	0.2
IBC06	28598.6495	35160.8835	92.4086	28598.6501	35160.884	92.4088	0.6	0.5	0.2	0.2	-0.8	0.2
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5852	92.327	0.2	0.2	0.1	0.1	-0.3	0.1
IBC08	28593.6565	35157.0294	92.2633	28593.6567	35157.03	92.2637	0.2	0.6	0.4	0.4	-0.5	0.4
IBC09	28591.4702	35155.3163	92.203	28591.4705	35155.3169	92.2034	0.3	0.6	0.4	0.4	-0.5	0.4
IBC10	28589.1233	35153.6962	92.1235	28589.1232	35153.6966	92.1237	-0.1	0.4	0.2	0.4	-0.1	0.2
IBC11	28586.8392	35152.0547	92.0414	28586.839	35152.055	92.0417	-0.2	0.3	0.3	0.4	0.0	0.3
IBC12	28584.3369	35150.2946	91.9307	28584.336	35150.295	91.9313	-0.9	0.4	0.6	0.8	0.6	0.6
IBC13	28582.2206	35148.8288	91.8379	28582.22	35148.829	91.8382	-0.6	0.2	0.3	0.5	0.4	0.3
IBC14	28579.5107	35147.0043	91.7364	28579.5099	35147.0046	91.7366	-0.8	0.3	0.2	0.6	0.6	0.2
IBC15	28576.5752	35145.0649	91.635	28576.5747	35145.0654	91.6354	-0.5	0.5	0.4	0.7	0.2	0.4
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9404	91.5019	-1.0	0.4	0.5	0.8	0.7	0.5
IBC17	28570.275	35141.0667	91.3929	28570.2743	35141.0671	91.3935	-0.7	0.4	0.6	0.7	0.4	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0583	35139.1128	91.2709	-0.9	0.3	0.8	0.7	0.7	0.8
IBC19	28565.2744	35138.0548	91.1968	28565.2734	35138.0549	91.1969	-1.0	0.1	0.1	0.5	0.8	0.1
IBC20	28562.8651	35136.6499	91.1072	28562.8644	35136.6502	91.1073	-0.7	0.3	0.1	0.6	0.5	0.1
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8979	91.0114	-0.6	0.0	-0.6	0.3	0.5	-0.6
IBC22	28557.3566	35133.5272	90.9276	28557.3561	35133.527	90.9272	-0.5	-0.2	-0.4	0.1	0.5	-0.4
IBC23	28554.7306	35132.0813	90.8473	28554.7305	35132.0809	90.846	-0.1	-0.4	-1.3	-0.3	0.3	-1.3
IBC24	28552.3858	35130.5057	90.7742	28552.3854	35130.5051	90.7737	-0.4	-0.6	-0.5	-0.3	0.6	-0.5
IBC25	28549.1725	35129.144	90.6608	28549.1724	35129.1436	90.6592	-0.1	-0.4	-1.6	-0.3	0.3	-1.6
IBC26	28546.6804	35127.8886	90.5799	28546.6803	35127.888	90.5782	-0.1	-0.6	-1.7	-0.5	0.4	-1.7
IBC27	28543.5016	35126.3164	90.4698	28543.5018	35126.3152	90.4674	0.2	-1.2	-2.4	-1.2	0.4	-2.4
IBC28	28540.9777	35125.0993	90.378	28540.9781	35125.0982	90.3758	0.4	-1.1	-2.2	-1.2	0.2	-2.2
IBC29	28538.555	35123.6654	90.2992	28538.5551	35123.6644	90.2972	0.1	-1.0	-2.0	-0.9	0.4	-2.0
IBC30	28536.5582	35123.0588	90.2221	28536.5584	35123.0575	90.2203	0.2	-1.3	-1.8	-1.2	0.4	-1.8
IBC31	28533.3427	35121.6372	90.1237	28533.3427	35121.636	90.122	0.0	-1.2	-1.7	-1.1	0.6	-1.7
IBC32	28530.7886	35120.5277	90.0515	28530.789	35120.5272	90.0505	0.4	-0.5	-1.0	-0.6	-0.1	-1.0
IBC33	28528.6421	35119.6251	89.9952	28528.6422	35119.6245	89.9944	0.1	-0.6	-0.8	-0.6	0.2	-0.8
IBC34	28525.4263	35118.3066	89.8973	28525.4261	35118.3062	89.8966	-0.2	-0.4	-0.7	-0.3	0.4	-0.7
IBC35	28522.3275	35117.0605	89.7988	28522.3274	35117.0595	89.798	-0.1	-1.0	-0.8	-0.8	0.5	-0.8
IBC36	28520.3925	35116.313	89.7399	28520.3928	35116.312	89.7388	0.3	-1.0	-1.1	-1.0	0.2	-1.1
IBC37	28517.5708	35115.2537	89.653	28517.5711	35115.2518	89.6513	0.3	-1.9	-1.7	-1.8	0.6	-1.7
IBC38	28514.9355	35114.3115	89.5645	28514.935977306	35114.3093211832	89.5624	0.5	-2.2	-2.1	-2.2	0.6	-2.1
IBC39	28512.7943	35113.2586	89.5052	28512.7958	35113.2601	89.5032	1.5	1.5	-2.0	-2.0	0.7	-2.0
IBC40	28508.7351	35112.1741	89.3491	28508.7356858189	35112.1722522901	89.3468	0.6	-1.8	-2.3	-1.9	0.3	-2.3
IBC41	28507.0876	35111.3217	89.3051	28507.0885695043	35111.3198437023	89.3027	1.0	-1.9	-2.4	-2.1	0.0	-2.4
IBC42	28503.4876	35110.141	89.1884	28503.4882	35110.1409	89.1871	0.6	-0.1	-1.3	-0.4	-0.5	-1.3
IBC43	28500.6101	35109.2273	89.105	28500.6105	35109.2276	89.1039	0.4	0.3	-1.1	0.1	-0.5	-1.1
IBC44	28497.5453	35108.4651	88.9995	28497.5457	35108.4657	88.9986	0.4	0.6	-0.9	0.3	-0.6	-0.9
IBC45	28494.7137	35107.968	88.887	28494.7139	35107.9685	88.8862	0.2	0.5	-0.8	0.4	-0.4	-0.8
IBC46	28491.226	35106.9994	88.7717	28491.226	35107	88.7713	0.0	0.6	-0.4	0.5	-0.3	-0.4
IBC47	28489.1857	35106.1595	88.7306	28489.1857	35106.1601	88.7302	0.0	0.6	-0.4	0.5	-0.3	-0.4
IBC48	28486.7067	35105.4652	88.6467	28486.7066	35105.4657	88.6465	-0.1	0.5	-0.2	0.5	-0.1	-0.2
IBC49	28483.825	35104.5396	88.5639	28483.8249	35104.5401	88.5638	-0.1	0.5	-0.1	0.5	-0.1	-0.1
IBC50	28480.5162	35103.7003	88.4698	28480.5163	35103.7008	88.4699	0.1	0.5	0.1	0.4	-0.3	0.1
IBC51	28477.7992	35102.9869	88.3946	28477.7994	35102.9872	88.3951	0.2	0.3	0.5	0.2	-0.3	0.5
IBC52	28475.0785	35102.2568	88.3083	28475.0785	35102.2573	88.3088	0.0	0.5	0.5	0.4	-0.2	0.5
IBC53	28472.9937	35101.5964	88.2453	28472.9938	35101.5968	88.2463	0.1	0.4	1.0	0.3	-0.3	1.0
IBC54	28471.0176	35101.2071	88.1723	28471.0176	35101.2075	88.1727	0.0	0.4	0.4	0.4	-0.2	0.4
IBC55	28467.7666	35100.2089	88.0875	28467.7667	35100.2092	88.0885	0.1	0.3	1.0	0.2	-0.2	1.0
IBC56	28462.8678	35099.1631	87.9242	28462.8679	35099.1633	87.925	0.1	0.2	0.8	0.1	-0.2	0.8
IBC57	28457.8964	35097.6602	87.7948	28457.8964	35097.6605	87.7953	0.0	0.3	0.5	0.3	-0.1	0.5
IBC58	28453.8696	35096.7476	87.6707	28453.8694	35096.748	87.6716	-0.2	0.4	0.9	0.4	0.0	0.9
IBC59	28449.286	35095.5754	87.5263	28449.2859	35095.5758	87.527	-0.1	0.4	0.7	0.4	-0.1	0.7
IBC60	28443.7948	35094.511	87.3423	28443.7947	35094.5116	87.3435	-0.1	0.6	1.2	0.6	-0.2	1.2
IBL01	28617.4778	35173.1734	88.978	28617.4782	35173.1734	88.9784	0.4	0.0	0.4	-0.2	-0.4	0.4
IBL02	28612.6896	35168.8935	88.8395	28612.6899	35168.8935	88.8399	0.3	0.0	0.4	-0.1	-0.3	0.4
IBL03	28609.3134	35165.981	88.6951	28609.3138	35165.9811	88.6951	0.4	0.1	0.0	-0.1	-0.4	0.0
IBL04	28605.1651	35162.526	88.4911	28605.166	35162.5264	88.4911	0.9	0.4	0.0	-0.1	-1.0	0.0
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7158	88.3447	0.7	0.4	0.1	0.0	-0.8	0.1
IBL06	28599.4572	35157.9588	88.2557	28599.4574	35157.959	88.2558	0.2	0.2	0.1	0.1	-0.3	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3158	35156.2954	88.1939	0.6	0.3	0.2	0.0	-0.7	0.2
IBL08	28594.5948	35154.2419	88.0952	28594.5954	35154.2422	88.0952	0.6	0.3	0.0	0.0	-0.7	0.0
IBL09	28592.312	35152.5153	88.0857	28592.3122	35152.5155	88.0859	0.2	0.2	0.2	0.1	-0.3	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2838	35151.5625	87.5823	0.5	0.4	-0.1	0.1	-0.6	-0.1
IBL11	28585.4329	35147.308	89.4859	28585.4324	35147.3081	89.486	-0.5	0.1	0.1	0.3	0.4	0.1
IBL12	28584.0637	35146.6657	87.7812	28584.0634	35146.6655	87.7813	-0.3	-0.2	0.1	0.0	0.4	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7385	35145.084	87.7357	-0.8	-0.4	0.0	0.0	0.9	0.0
IBL14	28579.3855	35143.546	87.6074	28579.385	35143.5458	87.6076	-0.5	-0.2	0.2	0.1	0.5	0.2
IBL15	28577.0982	35142.0454	87.5352	28577.0974	35142.0452	87.5356	-0.8	-0.2	0.4	0.2	0.8	0.4
IBL16	28573.7318	35139.9329	87.3666	28573.7311	35139.9328	87.367	-0.7	-0.1	0.4	0.2	0.7	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.3941	35138.4674	87.296	-0.8	-0.2	0.4	0.2	0.8	0.4
IBL18	28569.8014	35137.4743	87.2769	28569.801	35137.4742	87.2775	-0.4	-0.1	0.6	0.1	0.4	0.6
IBL19	28567.7894	35136.301	87.154	28567.7891	35136.3011	87.1543	-0.3	0.1	0.3	0.2	0.2	0.3
IBL20	28565.3105	35134.7943	87.1326	28565.3102	35134.7943	87.1326	-0.3	0.0	0.0	0.1	0.3	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.8602	35133.4003	87.0031	0.1	0.0	0.6	0.0	-0.1	0.6
IBL22	28559.6444	35131.5401	86.9694	28559.6441	35131.5398	86.9692	-0.3	-0.3	-0.2	-0.1	0.4	-0.2
IBL23	28557.2267	35130.205	86.8909	28557.2266	35130.2045	86.8906	-0.1	-0.5	-0.3	-0.4	0.3	-0.3
IBL24	28554.7332	35128.8487	86.8259	28554.7329	35128.8482	86.8259	-0.3	-0.5	0.0	-0.3	0.5	0.0
IBL25	28552.1776	35127.5797	86.5921	28552.1777	35127.5792	86.5916	0.1	-0.5	-0.5	-0.5	0.1	-0.5
IBL26	28549.0213	35125.9008	86.5993	28549.0212	35125.8998	86.599	-0.1	-1.0	-0.3	-0.8	0.5	-0.3
IBL27	28546.0952	35124.4731	86.4512	28546.0954	35124.4725	86.4506	0.2	-0.6	-0.6	-0.6	0.1	-0.6
IBL28	28543.4999	35123.2529	86.2885	28543.5007	35123.2517	86.2876	0.8	-1.2	-0.9	-1.4	-0.2	-0.9
IBL29	28540.1046	35121.61	86.2321	28540.1051	35121.609	86.2318	0.5	-1.0	-0.3	-1.1	0.0	-0.3
IBL30	28537.703	35120.5159	86.1397	28537.7034	35120.5145	86.1397	0.4	-1.4	0.0	-1.4	0.3	0.0
IBL31	28534.9324	35119.2741	86.06	28534.9325	35119.2729	86.0594	0.1	-1.2	-0.6	-1.1	0.5	-0.6
IBL32	28531.8194	35117.9111	85.9785	28531.8194	35117.9104	85.9788	0.0	-0.7	0.3	-0.6	0.3	0.3
IBL33	28529.5695	35116.9751	85.9167	28529.5694	35116.9744	85.9163	-0.1	-0.7	-0.4	-0.6	0.4	-0.4
IBL34	28527.34	35116.0681	85.8358	28527.3398	35116.0679	85.8352	-0.2	-0.2	-0.6	-0.1	0.3	-0.6
IBL35	28525.3024	35115.2347	85.7938	28525.3024	35115.2341	85.7936	0.0	-0.6	-0.2	-0.5	0.3	-0.2
